Année;Code IRIS;Nom IRIS;Numéro de voie;Indice de répétition;Type de voie;Libellé de voie;Code Commune;Nom Commune;Segment de client;Nombre de logements;Consommation annuelle totale de l'adresse (MWh);Consommation annuelle moyenne par logement de l'adresse (MWh);Consommation annuelle moyenne de la commune (MWh);Adresse;Code EPCI;Code Département;Code Région;Tri des adresses
2019;693860403;Edgard Quinet;128.0;;RUE;DE CREQUI;69123;Lyon;RESIDENTIEL;10;27.864;2.786;2.985;128 RUE DE CREQUI;200046977.0;69.0;84.0;163335
2019;693860301;Maréchal Lyautey;88.0;;RUE;DE CREQUI;69123;Lyon;RESIDENTIEL;14;57.488;4.106;2.985;88 RUE DE CREQUI;200046977.0;69.0;84.0;163341
2019;693860201;Puvis de Chavannes;67.0;;RUE;DE CREQUI;69123;Lyon;RESIDENTIEL;27;180.863;6.699;2.985;67 RUE DE CREQUI;200046977.0;69.0;84.0;163344
2019;693860104;L'Helvétie;39.0;;RUE;DE CREQUI;69123;Lyon;RESIDENTIEL;11;53.385;4.853;2.985;39 RUE DE CREQUI;200046977.0;69.0;84.0;163353
2019;693860104;L'Helvétie;27.0;;RUE;DE CREQUI;69123;Lyon;RESIDENTIEL;25;74.674;2.987;2.985;27 RUE DE CREQUI;200046977.0;69.0;84.0;163360
2019;693840204;Cuire Canuts;54.0;;RUE;DE CUIRE;69123;Lyon;RESIDENTIEL;10;20.177;2.018;2.985;54 RUE DE CUIRE;200046977.0;69.0;84.0;163383
2019;693810302;Trois-Gaules;4.0;;RUE;DE FLESSELLES;69123;Lyon;RESIDENTIEL;10;37.997;3.8;2.985;4 RUE DE FLESSELLES;200046977.0;69.0;84.0;163413
2019;693830901;Richard Vitton-Docteur Long;150.0;;ROUTE;DE GENAS;69123;Lyon;RESIDENTIEL;29;169.694;5.852;2.985;150 ROUTE DE GENAS;200046977.0;69.0;84.0;163420
2019;693830501;Villette-Paul Bert;92.0;;ROUTE;DE GENAS;69123;Lyon;RESIDENTIEL;15;38.389;2.559;2.985;92 ROUTE DE GENAS;200046977.0;69.0;84.0;163425
2019;693830701;Genas CFEL;72.0;;ROUTE;DE GENAS;69123;Lyon;RESIDENTIEL;12;79.941;6.662;2.985;72 ROUTE DE GENAS;200046977.0;69.0;84.0;163431
2019;693830701;Genas CFEL;58.0;;ROUTE;DE GENAS;69123;Lyon;RESIDENTIEL;35;105.771;3.022;2.985;58 ROUTE DE GENAS;200046977.0;69.0;84.0;163434
2019;693830701;Genas CFEL;24.0;;ROUTE;DE GENAS;69123;Lyon;RESIDENTIEL;13;13.265;1.02;2.985;24 ROUTE DE GENAS;200046977.0;69.0;84.0;163443
2019;693870704;Jean-Jaurès Sud;138.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;27;147.446;5.461;2.985;138 RUE DE GERLAND;200046977.0;69.0;84.0;163457
2019;693870704;Jean-Jaurès Sud;136.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;15;76.795;5.12;2.985;136 RUE DE GERLAND;200046977.0;69.0;84.0;163458
2019;693870704;Jean-Jaurès Sud;130.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;10;57.318;5.732;2.985;130 RUE DE GERLAND;200046977.0;69.0;84.0;163459
2019;693870701;L'Artillerie-La Gare;127.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;13;30.852;2.373;2.985;127 RUE DE GERLAND;200046977.0;69.0;84.0;163460
2019;693870704;Jean-Jaurès Sud;121.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;18;102.928;5.718;2.985;121 RUE DE GERLAND;200046977.0;69.0;84.0;163463
2019;693870704;Jean-Jaurès Sud;100.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;21;48.083;2.29;2.985;100 RUE DE GERLAND;200046977.0;69.0;84.0;163466
2019;693870705;Jean-Jaurès Nord;72.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;18;43.307;2.406;2.985;72 RUE DE GERLAND;200046977.0;69.0;84.0;163471
2019;693870705;Jean-Jaurès Nord;65.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;18;64.04;3.558;2.985;65 RUE DE GERLAND;200046977.0;69.0;84.0;163474
2019;693870705;Jean-Jaurès Nord;24.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;13;16.28;1.252;2.985;24 RUE DE GERLAND;200046977.0;69.0;84.0;163482
2019;693870704;Jean-Jaurès Sud;24.0;;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;86;111.654;1.298;2.985;24 RUE DE GERLAND;200046977.0;69.0;84.0;163483
2019;693870701;L'Artillerie-La Gare;11.0;B;RUE;DE GERLAND;69123;Lyon;RESIDENTIEL;19;56.079;2.952;2.985;11 B RUE DE GERLAND;200046977.0;69.0;84.0;163491
2019;693870501;Jules Brunard;23.0;;RUE;DE L ABBE BOISARD;69123;Lyon;RESIDENTIEL;35;68.371;1.953;2.985;23 RUE DE L ABBE BOISARD;200046977.0;69.0;84.0;163513
2019;693830204;Saint-Amour;33.0;;RUE;DE L ABONDANCE;69123;Lyon;RESIDENTIEL;31;80.418;2.594;2.985;33 RUE DE L ABONDANCE;200046977.0;69.0;84.0;163539
2019;693830204;Saint-Amour;27.0;;RUE;DE L ABONDANCE;69123;Lyon;RESIDENTIEL;18;73.677;4.093;2.985;27 RUE DE L ABONDANCE;200046977.0;69.0;84.0;163544
2019;693830204;Saint-Amour;17.0;;RUE;DE L ABONDANCE;69123;Lyon;RESIDENTIEL;10;28.89;2.889;2.985;17 RUE DE L ABONDANCE;200046977.0;69.0;84.0;163548
2019;693810301;Grande-Cote-Bon-Pasteur;14.0;;RUE;DE L ALMA;69123;Lyon;RESIDENTIEL;24;65.364;2.724;2.985;14 RUE DE L ALMA;200046977.0;69.0;84.0;163556
2019;693820102;Merciere-Grolee;4.0;;RUE;DE L ANCIENNE PREFECTURE;69123;Lyon;RESIDENTIEL;15;50.793;3.386;2.985;4 RUE DE L ANCIENNE PREFECTURE;200046977.0;69.0;84.0;163565
2019;693820102;Merciere-Grolee;3.0;;RUE;DE L ANCIENNE PREFECTURE;69123;Lyon;RESIDENTIEL;16;24.941;1.559;2.985;3 RUE DE L ANCIENNE PREFECTURE;200046977.0;69.0;84.0;163566
2019;693810303;Annonciade-Saint-Benoit;14.0;;RUE;DE L ANNONCIADE;69123;Lyon;RESIDENTIEL;14;18.832;1.345;2.985;14 RUE DE L ANNONCIADE;200046977.0;69.0;84.0;163577
2019;693810101;Terreaux-Bat-d-Argent;9.0;;RUE;DE L ARBRE SEC;69123;Lyon;RESIDENTIEL;14;31.67;2.262;2.985;9 RUE DE L ARBRE SEC;200046977.0;69.0;84.0;163589
2019;693870802;Tony Garnier;1.0;;PLACE;DE L ECOLE;69123;Lyon;RESIDENTIEL;92;63.294;0.688;2.985;1 PLACE DE L ECOLE;200046977.0;69.0;84.0;163591
2019;693870703;Cité Jardin;56.0;;RUE;DE L EFFORT;69123;Lyon;RESIDENTIEL;15;34.523;2.302;2.985;56 RUE DE L EFFORT;200046977.0;69.0;84.0;163593
2019;693870703;Cité Jardin;18.0;;RUE;DE L EFFORT;69123;Lyon;RESIDENTIEL;16;23.101;1.444;2.985;18 RUE DE L EFFORT;200046977.0;69.0;84.0;163605
2019;693830405;Saint-Anne de Baraban;7.0;;RUE;DE L ESPERANCE;69123;Lyon;RESIDENTIEL;17;54.401;3.2;2.985;7 RUE DE L ESPERANCE;200046977.0;69.0;84.0;163625
2019;693830405;Saint-Anne de Baraban;4.0;;RUE;DE L ESPERANCE;69123;Lyon;RESIDENTIEL;29;47.697;1.645;2.985;4 RUE DE L ESPERANCE;200046977.0;69.0;84.0;163626
2019;693870502;Stalingrad;114.0;;GRANDE RUE;DE LA GUILLOTIERE;69123;Lyon;RESIDENTIEL;12;16.419;1.368;2.985;114 GRANDE RUE DE LA GUILLOTIERE;200046977.0;69.0;84.0;164004
2019;693870301;Victor Bach;100.0;;GRANDE RUE;DE LA GUILLOTIERE;69123;Lyon;RESIDENTIEL;16;64.586;4.037;2.985;100 GRANDE RUE DE LA GUILLOTIERE;200046977.0;69.0;84.0;164011
2019;693870301;Victor Bach;21.0;;GRANDE RUE;DE LA GUILLOTIERE;69123;Lyon;RESIDENTIEL;26;124.119;4.774;2.985;21 GRANDE RUE DE LA GUILLOTIERE;200046977.0;69.0;84.0;164028
2019;693830105;Mutualité-Liberté;60.0;;CRS;DE LA LIBERTE;69123;Lyon;RESIDENTIEL;12;47.115;3.926;2.985;60 CRS DE LA LIBERTE;200046977.0;69.0;84.0;164045
2019;693830105;Mutualité-Liberté;40.0;;CRS;DE LA LIBERTE;69123;Lyon;RESIDENTIEL;10;17.514;1.751;2.985;40 CRS DE LA LIBERTE;200046977.0;69.0;84.0;164058
2019;693830102;Jussieu;9.0;;CRS;DE LA LIBERTE;69123;Lyon;RESIDENTIEL;22;80.097;3.641;2.985;9 CRS DE LA LIBERTE;200046977.0;69.0;84.0;164068
2019;693850101;Saint-Paul;4.0;;RUE;DE LA LOGE;69123;Lyon;RESIDENTIEL;18;60.758;3.375;2.985;4 RUE DE LA LOGE;200046977.0;69.0;84.0;164073
2019;693870301;Victor Bach;18.0;;RUE;DE LA MADELEINE;69123;Lyon;RESIDENTIEL;11;30.057;2.732;2.985;18 RUE DE LA MADELEINE;200046977.0;69.0;84.0;164086
2019;693810501;Mairie-Martiniere;5.0;;RUE;DE LA MARTINIERE;69123;Lyon;RESIDENTIEL;11;52.279;4.753;2.985;5 RUE DE LA MARTINIERE;200046977.0;69.0;84.0;164098
2019;693830601;Rouget-de-l-isle-Felix Faure;11.0;;RUE;DE LA METALLURGIE;69123;Lyon;RESIDENTIEL;10;13.41;1.341;2.985;11 RUE DE LA METALLURGIE;200046977.0;69.0;84.0;164110
2019;693880502;La Plaine;51.0;;RUE;DE LA MOSELLE;69123;Lyon;RESIDENTIEL;13;21.028;1.618;2.985;51 RUE DE LA MOSELLE;200046977.0;69.0;84.0;164126
2019;693830104;Bonnel-Servient;96.0;;RUE;DE LA PART DIEU;69123;Lyon;RESIDENTIEL;10;33.191;3.319;2.985;96 RUE DE LA PART DIEU;200046977.0;69.0;84.0;164135
2019;693830205;Mairie-Saint-Sacrement;82.0;;RUE;DE LA PART DIEU;69123;Lyon;RESIDENTIEL;14;41.566;2.969;2.985;82 RUE DE LA PART DIEU;200046977.0;69.0;84.0;164138
2019;693890104;Balmont Est;342.0;;RUE;DE LA PIEMENTE;69123;Lyon;RESIDENTIEL;56;113.52;2.027;2.985;342 RUE DE LA PIEMENTE;200046977.0;69.0;84.0;164165
2019;693850104;Quarantaine-Les Étroits;24.0;;RUE;DE LA QUARANTAINE;69123;Lyon;RESIDENTIEL;19;67.375;3.546;2.985;24 RUE DE LA QUARANTAINE;200046977.0;69.0;84.0;164182
2019;693820202;Bellecour-Antonin Gourju;58.0;;RUE;DE LA REPUBLIQUE;69123;Lyon;RESIDENTIEL;12;38.817;3.235;2.985;58 RUE DE LA REPUBLIQUE;200046977.0;69.0;84.0;164199
2019;693880105;Marius Berliet Sud;11.0;;RUE;DE LA ROSIERE;69123;Lyon;RESIDENTIEL;10;44.101;4.41;2.985;11 RUE DE LA ROSIERE;200046977.0;69.0;84.0;164223
2019;693890604;La Sauvegarde;460.0;;AVENUE;DE LA SAUVEGARDE;69123;Lyon;RESIDENTIEL;10;19.409;1.941;2.985;460 AVENUE DE LA SAUVEGARDE;200046977.0;69.0;84.0;164248
2019;693880105;Marius Berliet Sud;12.0;;RUE;DE LA SOLIDARITE;69123;Lyon;RESIDENTIEL;51;69.273;1.358;2.985;12 RUE DE LA SOLIDARITE;200046977.0;69.0;84.0;164255
2019;693830301;Part Dieu;123.0;;RUE;DE LA TETE D OR;69123;Lyon;RESIDENTIEL;87;216.409;2.487;2.985;123 RUE DE LA TETE D OR;200046977.0;69.0;84.0;164260
2019;693870201;Saint-Michel;36.0;;RUE;DE LA THIBAUDIERE;69123;Lyon;RESIDENTIEL;13;40.153;3.089;2.985;36 RUE DE LA THIBAUDIERE;200046977.0;69.0;84.0;164272
2019;693870201;Saint-Michel;6.0;;RUE;DE LA THIBAUDIERE;69123;Lyon;RESIDENTIEL;11;27.221;2.475;2.985;6 RUE DE LA THIBAUDIERE;200046977.0;69.0;84.0;164281
2019;693860702;Les Charmettes-Lafayette;47.0;;RUE;DE LA VIABERT;69123;Lyon;RESIDENTIEL;11;39.396;3.581;2.985;47 RUE DE LA VIABERT;200046977.0;69.0;84.0;164296
2019;693810303;Annonciade-Saint-Benoit;13.0;B;RUE;DE LA VIEILLE;69123;Lyon;RESIDENTIEL;36;48.789;1.355;2.985;13 B RUE DE LA VIEILLE;200046977.0;69.0;84.0;164319
2019;693870103;Centre Berthelot;93.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;13;24.786;1.907;2.985;93 RUE DE MARSEILLE;200046977.0;69.0;84.0;164327
2019;693870102;Universités;69.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;24;83.116;3.463;2.985;69 RUE DE MARSEILLE;200046977.0;69.0;84.0;164340
2019;693870101;Pasteur;27.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;19;73.983;3.894;2.985;27 RUE DE MARSEILLE;200046977.0;69.0;84.0;164355
2019;693870101;Pasteur;26.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;19;60.735;3.197;2.985;26 RUE DE MARSEILLE;200046977.0;69.0;84.0;164356
2019;693870101;Pasteur;21.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;14;31.907;2.279;2.985;21 RUE DE MARSEILLE;200046977.0;69.0;84.0;164360
2019;693870201;Saint-Michel;13.0;;RUE;DE MARSEILLE;69123;Lyon;RESIDENTIEL;13;36.46;2.805;2.985;13 RUE DE MARSEILLE;200046977.0;69.0;84.0;164365
2020;060290121;Pierre Longue;103.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;28;79.299;2.832;2.975;103 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60008
2020;060290121;Pierre Longue;91.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;23;88.396;3.843;2.975;91 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60011
2020;060290121;Pierre Longue;85.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;22;41.024;1.865;2.975;85 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60013
2020;060290121;Pierre Longue;40.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;22;90.259;4.103;2.975;40 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60026
2020;060290121;Pierre Longue;15.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;60;53.016;0.884;2.975;15 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60035
2020;060290121;Pierre Longue;11.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;43;35.956;0.836;2.975;11 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60037
2020;060290119;Le Riou;8.0;;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;42;57.212;1.362;2.975;8 AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60039
2020;060290122;Font de Veyre;76.0;B;AVENUE;DU DOCTEUR RAYMOND PICAUD;6029;Cannes;RESIDENTIEL;35;108.564;3.102;2.975;76 B AVENUE DU DOCTEUR RAYMOND PICAUD;200039915.0;6.0;93.0;60044
2020;060290102;La Source;17.0;;BOULEVARD;DU GENERAL VAUTRIN;6029;Cannes;RESIDENTIEL;61;85.253;1.398;2.975;17 BOULEVARD DU GENERAL VAUTRIN;200039915.0;6.0;93.0;60048
2020;060290101;Moure Rouge;2.0;;RUE;DU GOLFE JUAN;6029;Cannes;RESIDENTIEL;17;27.917;1.642;2.975;2 RUE DU GOLFE JUAN;200039915.0;6.0;93.0;60052
2020;060290118;Le Grand Jas;34.0;;AVENUE;DU GRAND JAS;6029;Cannes;RESIDENTIEL;10;50.382;5.038;2.975;34 AVENUE DU GRAND JAS;200039915.0;6.0;93.0;60054
2020;060290106;Terrefial;14.0;;AVENUE;DU GRAND PIN;6029;Cannes;RESIDENTIEL;38;107.231;2.822;2.975;14 AVENUE DU GRAND PIN;200039915.0;6.0;93.0;60062
2020;060290116;Stanislas;9.0;;RUE;DU LAC;6029;Cannes;RESIDENTIEL;23;26.726;1.162;2.975;9 RUE DU LAC;200039915.0;6.0;93.0;60065
2020;060290124;Saint-Cassien-Bastide Rouge;86.0;;BOULEVARD;DU MIDI LOUISE MOREAU;6029;Cannes;RESIDENTIEL;32;67.409;2.107;2.975;86 BOULEVARD DU MIDI LOUISE MOREAU;200039915.0;6.0;93.0;60071
2020;060290117;Le Vieux Port-Les îles;6.0;;BOULEVARD;DU MIDI LOUISE MOREAU;6029;Cannes;RESIDENTIEL;46;80.581;1.752;2.975;6 BOULEVARD DU MIDI LOUISE MOREAU;200039915.0;6.0;93.0;60099
2020;060290102;La Source;15.0;;AVENUE;DU PARC MADRID;6029;Cannes;RESIDENTIEL;62;107.566;1.735;2.975;15 AVENUE DU PARC MADRID;200039915.0;6.0;93.0;60107
2020;060290120;Croix des Gardes;57.0;;BOULEVARD;DU PERIER;6029;Cannes;RESIDENTIEL;16;30.666;1.917;2.975;57 BOULEVARD DU PERIER;200039915.0;6.0;93.0;60120
2020;060290120;Croix des Gardes;51.0;;BOULEVARD;DU PERIER;6029;Cannes;RESIDENTIEL;15;29.831;1.989;2.975;51 BOULEVARD DU PERIER;200039915.0;6.0;93.0;60123
2020;060290112;Petit Juas;12.0;;AVENUE;DU PETIT JUAS;6029;Cannes;RESIDENTIEL;49;67.677;1.381;2.975;12 AVENUE DU PETIT JUAS;200039915.0;6.0;93.0;60141
2020;060290107;Camp Long;7.0;;CHEMIN;DU PEZOU;6029;Cannes;RESIDENTIEL;28;65.303;2.332;2.975;7 CHEMIN DU PEZOU;200039915.0;6.0;93.0;60142
2020;060290119;Le Riou;33.0;;RUE;DU PONT SAINT VICTOR;6029;Cannes;RESIDENTIEL;41;69.405;1.693;2.975;33 RUE DU PONT SAINT VICTOR;200039915.0;6.0;93.0;60146
2020;060290119;Le Riou;48.0;;BOULEVARD;DU RIOU;6029;Cannes;RESIDENTIEL;28;44.182;1.578;2.975;48 BOULEVARD DU RIOU;200039915.0;6.0;93.0;60154
2020;060290118;Le Grand Jas;24.0;;BOULEVARD;DU RIOU;6029;Cannes;RESIDENTIEL;36;79.459;2.207;2.975;24 BOULEVARD DU RIOU;200039915.0;6.0;93.0;60155
2020;060290118;Le Grand Jas;20.0;;BOULEVARD;DU RIOU;6029;Cannes;RESIDENTIEL;15;32.985;2.199;2.975;20 BOULEVARD DU RIOU;200039915.0;6.0;93.0;60157
2020;060290118;Le Grand Jas;14.0;;BOULEVARD;DU RIOU;6029;Cannes;RESIDENTIEL;13;42.392;3.261;2.975;14 BOULEVARD DU RIOU;200039915.0;6.0;93.0;60161
2020;060290103;La Californie;56.0;;AVENUE;DU ROI ALBERT 1ER;6029;Cannes;RESIDENTIEL;21;63.925;3.044;2.975;56 AVENUE DU ROI ALBERT 1ER;200039915.0;6.0;93.0;60174
2020;060290122;Font de Veyre;50.0;;BOULEVARD;DU SOLEIL;6029;Cannes;RESIDENTIEL;62;119.434;1.926;2.975;50 BOULEVARD DU SOLEIL;200039915.0;6.0;93.0;60190
2020;060290122;Font de Veyre;4.0;;BOULEVARD;DU SOLEIL;6029;Cannes;RESIDENTIEL;27;53.088;1.966;2.975;4 BOULEVARD DU SOLEIL;200039915.0;6.0;93.0;60192
2020;060290120;Croix des Gardes;23.0;;ROUTE;DU VILLAGE;6029;Cannes;RESIDENTIEL;27;55.097;2.041;2.975;23 ROUTE DU VILLAGE;200039915.0;6.0;93.0;60205
2020;060290120;Croix des Gardes;19.0;;ROUTE;DU VILLAGE;6029;Cannes;RESIDENTIEL;23;57.824;2.514;2.975;19 ROUTE DU VILLAGE;200039915.0;6.0;93.0;60207
2020;060290126;Les Mûriers;8.0;;BOULEVARD;ETIENNE ASTEGIANO;6029;Cannes;RESIDENTIEL;18;47.057;2.614;2.975;8 BOULEVARD ETIENNE ASTEGIANO;200039915.0;6.0;93.0;60217
2020;060290101;Moure Rouge;2.0;;RUE;EUGENE BRIEUX;6029;Cannes;RESIDENTIEL;12;52.443;4.37;2.975;2 RUE EUGENE BRIEUX;200039915.0;6.0;93.0;60227
2020;060290101;Moure Rouge;94.0;;BOULEVARD;EUGENE GAZAGNAIRE;6029;Cannes;RESIDENTIEL;46;74.003;1.609;2.975;94 BOULEVARD EUGENE GAZAGNAIRE;200039915.0;6.0;93.0;60239
2020;060290117;Le Vieux Port-Les îles;33.0;;RUE;FELIX FAURE;6029;Cannes;RESIDENTIEL;10;28.015;2.801;2.975;33 RUE FELIX FAURE;200039915.0;6.0;93.0;60251
2020;060290111;Croisette-Palm-Beach;8.0;;RUE;FLORIAN;6029;Cannes;RESIDENTIEL;16;51.498;3.219;2.975;8 RUE FLORIAN;200039915.0;6.0;93.0;60254
2020;060290106;Terrefial;12.0;;AVENUE;FRAGONARD;6029;Cannes;RESIDENTIEL;11;48.724;4.429;2.975;12 AVENUE FRAGONARD;200039915.0;6.0;93.0;60266
2020;060290126;Les Mûriers;156.0;;AVENUE;FRANCIS TONNER;6029;Cannes;RESIDENTIEL;18;98.25;5.458;2.975;156 AVENUE FRANCIS TONNER;200039915.0;6.0;93.0;60269
2020;060290125;Bocca Centre;91.0;;AVENUE;FRANCIS TONNER;6029;Cannes;RESIDENTIEL;23;93.22;4.053;2.975;91 AVENUE FRANCIS TONNER;200039915.0;6.0;93.0;60285
2020;060290125;Bocca Centre;7.0;;RUE;GABRIEL CORDIER;6029;Cannes;RESIDENTIEL;10;15.102;1.51;2.975;7 RUE GABRIEL CORDIER;200039915.0;6.0;93.0;60301
2020;060290111;Croisette-Palm-Beach;17.0;;AVENUE;GENERAL FERRIE;6029;Cannes;RESIDENTIEL;16;28.629;1.789;2.975;17 AVENUE GENERAL FERRIE;200039915.0;6.0;93.0;60306
2020;060290117;Le Vieux Port-Les îles;84.0;;RUE;GEORGES CLEMENCEAU;6029;Cannes;RESIDENTIEL;26;70.568;2.714;2.975;84 RUE GEORGES CLEMENCEAU;200039915.0;6.0;93.0;60319
2020;060290117;Le Vieux Port-Les îles;71.0;;RUE;GEORGES CLEMENCEAU;6029;Cannes;RESIDENTIEL;98;170.618;1.741;2.975;71 RUE GEORGES CLEMENCEAU;200039915.0;6.0;93.0;60323
2020;060290117;Le Vieux Port-Les îles;44.0;;RUE;GEORGES CLEMENCEAU;6029;Cannes;RESIDENTIEL;11;24.319;2.211;2.975;44 RUE GEORGES CLEMENCEAU;200039915.0;6.0;93.0;60338
2020;060290110;Gare;11.0;;RUE;HELENE VAGLIANO;6029;Cannes;RESIDENTIEL;11;47.571;4.325;2.975;11 RUE HELENE VAGLIANO;200039915.0;6.0;93.0;60345
2020;060290115;Tassigny;20.0;;RUE;HENRI PASCHKE;6029;Cannes;RESIDENTIEL;39;47.848;1.227;2.975;20 RUE HENRI PASCHKE;200039915.0;6.0;93.0;60352
2020;060290110;Gare;33.0;;RUE;HOCHE;6029;Cannes;RESIDENTIEL;11;17.074;1.552;2.975;33 RUE HOCHE;200039915.0;6.0;93.0;60357
2020;060290104;Montfleury;113.0;;AVENUE;ISOLA BELLA;6029;Cannes;RESIDENTIEL;16;47.628;2.977;2.975;113 AVENUE ISOLA BELLA;200039915.0;6.0;93.0;60362
2020;060290104;Montfleury;24.0;;AVENUE;ISOLA BELLA;6029;Cannes;RESIDENTIEL;10;32.304;3.23;2.975;24 AVENUE ISOLA BELLA;200039915.0;6.0;93.0;60374
2020;060290104;Montfleury;12.0;;AVENUE;ISOLA BELLA;6029;Cannes;RESIDENTIEL;33;60.267;1.826;2.975;12 AVENUE ISOLA BELLA;200039915.0;6.0;93.0;60378
2020;060290111;Croisette-Palm-Beach;6.0;;RUE;JEAN BAPTISTE DUMAS;6029;Cannes;RESIDENTIEL;33;51.046;1.547;2.975;6 RUE JEAN BAPTISTE DUMAS;200039915.0;6.0;93.0;60387
2020;060290101;Moure Rouge;10.0;;RUE;JEAN CRESP;6029;Cannes;RESIDENTIEL;16;34.38;2.149;2.975;10 RUE JEAN CRESP;200039915.0;6.0;93.0;60396
2020;060290113;Vallergues;86.0;;AVENUE;JEAN DE LATTRE DE TASSIGNY;6029;Cannes;RESIDENTIEL;29;38.7;1.334;2.975;86 AVENUE JEAN DE LATTRE DE TASSIGNY;200039915.0;6.0;93.0;60405
2020;060290114;Broussailles;75.0;;AVENUE;JEAN DE LATTRE DE TASSIGNY;6029;Cannes;RESIDENTIEL;22;44.919;2.042;2.975;75 AVENUE JEAN DE LATTRE DE TASSIGNY;200039915.0;6.0;93.0;60411
2020;060290113;Vallergues;70.0;;AVENUE;JEAN DE LATTRE DE TASSIGNY;6029;Cannes;RESIDENTIEL;15;73.587;4.906;2.975;70 AVENUE JEAN DE LATTRE DE TASSIGNY;200039915.0;6.0;93.0;60412
2020;060290113;Vallergues;22.0;;AVENUE;JEAN DE LATTRE DE TASSIGNY;6029;Cannes;RESIDENTIEL;30;39.469;1.316;2.975;22 AVENUE JEAN DE LATTRE DE TASSIGNY;200039915.0;6.0;93.0;60416
2020;060290121;Pierre Longue;43.0;;AVENUE;JEAN DE NOAILLES;6029;Cannes;RESIDENTIEL;45;99.518;2.212;2.975;43 AVENUE JEAN DE NOAILLES;200039915.0;6.0;93.0;60425
2020;060290119;Le Riou;6.0;;AVENUE;JEAN DE NOAILLES;6029;Cannes;RESIDENTIEL;55;168.036;3.055;2.975;6 AVENUE JEAN DE NOAILLES;200039915.0;6.0;93.0;60433
2020;060290130;Ranguin;7.0;;RUE;JEAN GIONO;6029;Cannes;RESIDENTIEL;10;76.034;7.603;2.975;7 RUE JEAN GIONO;200039915.0;6.0;93.0;60446
2020;060290123;Saint-Joseph;27.0;;RUE;JEAN GRAS;6029;Cannes;RESIDENTIEL;12;26.76;2.23;2.975;27 RUE JEAN GRAS;200039915.0;6.0;93.0;60451
2020;060290123;Saint-Joseph;25.0;;RUE;JEAN GRAS;6029;Cannes;RESIDENTIEL;15;17.448;1.163;2.975;25 RUE JEAN GRAS;200039915.0;6.0;93.0;60452
2020;060290102;La Source;6.0;;RUE;JEANNE BERMONDI;6029;Cannes;RESIDENTIEL;24;38.033;1.585;2.975;6 RUE JEANNE BERMONDI;200039915.0;6.0;93.0;60470
2020;060290123;Saint-Joseph;20.0;;RUE;JOSEPH FLORY;6029;Cannes;RESIDENTIEL;10;16.42;1.642;2.975;20 RUE JOSEPH FLORY;200039915.0;6.0;93.0;60476
2020;060290111;Croisette-Palm-Beach;3.0;;RUE;LA FONTAINE;6029;Cannes;RESIDENTIEL;10;18.824;1.882;2.975;3 RUE LA FONTAINE;200039915.0;6.0;93.0;60486
2020;060290102;La Source;3.0;;RUE;LACOUR;6029;Cannes;RESIDENTIEL;90;145.967;1.622;2.975;3 RUE LACOUR;200039915.0;6.0;93.0;60494
2020;060290117;Le Vieux Port-Les îles;3.0;;AVENUE;LAUGIER;6029;Cannes;RESIDENTIEL;15;33.78;2.252;2.975;3 AVENUE LAUGIER;200039915.0;6.0;93.0;60506
