Année;Code IRIS;Nom IRIS;Numéro de voie;Indice de répétition;Type de voie;Libellé de voie;Code Commune;Nom Commune;Segment de client;Nombre de logements;Consommation annuelle totale de l'adresse (MWh);Consommation annuelle moyenne par logement de l'adresse (MWh);Consommation annuelle moyenne de la commune (MWh);Adresse;Code EPCI;Code Département;Code Région;Tri des adresses
2019;920040503;Gresillons Iii;4;;RUE;MARCEAU DELORME;92004;Asnières-sur-Seine;RESIDENTIEL;20;50.322;2.516;3.272;4 RUE MARCEAU DELORME;200054781;92;11;20009
2019;920040502;Gresillons Ii;2;;RUE;MARIA MONTESSORI;92004;Asnières-sur-Seine;RESIDENTIEL;36;195.247;5.424;3.272;2 RUE MARIA MONTESSORI;200054781;92;11;20011
2019;920040401;Mairie i;56;;RUE;MAURICE BOKANOWSKI;92004;Asnières-sur-Seine;RESIDENTIEL;13;24.689;1.899;3.272;56 RUE MAURICE BOKANOWSKI;200054781;92;11;20018
2019;920040401;Mairie i;38;;RUE;MAURICE BOKANOWSKI;92004;Asnières-sur-Seine;RESIDENTIEL;13;26.807;2.062;3.272;38 RUE MAURICE BOKANOWSKI;200054781;92;11;20025
2019;920040403;Mairie Iii;5;;RUE;MAURICE BOKANOWSKI;92004;Asnières-sur-Seine;RESIDENTIEL;11;24.715;2.247;3.272;5 RUE MAURICE BOKANOWSKI;200054781;92;11;20032
2019;920040402;Mairie Ii;4;;RUE;MAURICE BOKANOWSKI;92004;Asnières-sur-Seine;RESIDENTIEL;12;52.432;4.369;3.272;4 RUE MAURICE BOKANOWSKI;200054781;92;11;20033
2019;920040604;Metro;2;;AVENUE;MOLIERE;92004;Asnières-sur-Seine;RESIDENTIEL;33;158.198;4.794;3.272;2 AVENUE MOLIERE;200054781;92;11;20056
2019;920040604;Metro;42;;RUE;MORTINAT;92004;Asnières-sur-Seine;RESIDENTIEL;11;46.671;4.243;3.272;42 RUE MORTINAT;200054781;92;11;20066
2019;920040604;Metro;34;;RUE;MORTINAT;92004;Asnières-sur-Seine;RESIDENTIEL;22;61.909;2.814;3.272;34 RUE MORTINAT;200054781;92;11;20067
2019;920040604;Metro;4;;RUE;MORTINAT;92004;Asnières-sur-Seine;RESIDENTIEL;20;51.005;2.55;3.272;4 RUE MORTINAT;200054781;92;11;20073
2019;920040702;Nord Ii;7;;RUE;NEUVE DES MOURINOUX;92004;Asnières-sur-Seine;RESIDENTIEL;10;16.702;1.67;3.272;7 RUE NEUVE DES MOURINOUX;200054781;92;11;20088
2019;920040702;Nord Ii;6;;RUE;NEUVE DES MOURINOUX;92004;Asnières-sur-Seine;RESIDENTIEL;10;14.245;1.424;3.272;6 RUE NEUVE DES MOURINOUX;200054781;92;11;20089
2019;920040502;Gresillons Ii;13;;RUE;OLYMPE DE GOUGES;92004;Asnières-sur-Seine;RESIDENTIEL;41;254.929;6.218;3.272;13 RUE OLYMPE DE GOUGES;200054781;92;11;20114
2019;920040103;Becon I;37;;RUE;PARMENTIER;92004;Asnières-sur-Seine;RESIDENTIEL;13;33.08;2.545;3.272;37 RUE PARMENTIER;200054781;92;11;20120
2019;920040103;Becon I;23;;RUE;PARMENTIER;92004;Asnières-sur-Seine;RESIDENTIEL;19;24.407;1.285;3.272;23 RUE PARMENTIER;200054781;92;11;20123
2019;920040402;Mairie Ii;14;;RUE;PASTEUR;92004;Asnières-sur-Seine;RESIDENTIEL;13;40.221;3.094;3.272;14 RUE PASTEUR;200054781;92;11;20130
2019;920040402;Mairie Ii;3;;RUE;PASTEUR;92004;Asnières-sur-Seine;RESIDENTIEL;12;41.458;3.455;3.272;3 RUE PASTEUR;200054781;92;11;20135
2019;920040102;Flachat Ii;34;;RUE;PAUL BERT;92004;Asnières-sur-Seine;RESIDENTIEL;17;39.922;2.348;3.272;34 RUE PAUL BERT;200054781;92;11;20139
2019;920040501;Gresillons i;16;;RUE;PICQUART;92004;Asnières-sur-Seine;RESIDENTIEL;14;52.125;3.723;3.272;16 RUE PICQUART;200054781;92;11;20154
2019;920040502;Gresillons Ii;80;;RUE;PIERRE BOUDOU;92004;Asnières-sur-Seine;RESIDENTIEL;26;163.665;6.295;3.272;80 RUE PIERRE BOUDOU;200054781;92;11;20156
2019;920040502;Gresillons Ii;68;;RUE;PIERRE BOUDOU;92004;Asnières-sur-Seine;RESIDENTIEL;11;67.831;6.166;3.272;68 RUE PIERRE BOUDOU;200054781;92;11;20162
2019;920040304;Philosophes Ii;17;;RUE;PIERRE BROSSOLETTE;92004;Asnières-sur-Seine;RESIDENTIEL;40;84.451;2.111;3.272;17 RUE PIERRE BROSSOLETTE;200054781;92;11;20182
2019;920040305;Philosophes Iii;11;;RUE;PIERRE BROSSOLETTE;92004;Asnières-sur-Seine;RESIDENTIEL;10;24.369;2.437;3.272;11 RUE PIERRE BROSSOLETTE;200054781;92;11;20184
2019;920040103;Becon I;1;;RUE;PIERRE JOIGNEAUX;92004;Asnières-sur-Seine;RESIDENTIEL;66;170.302;2.58;3.272;1 RUE PIERRE JOIGNEAUX;200054781;92;11;20197
2019;920040104;Becon II;4;;RUE;RAPHAEL;92004;Asnières-sur-Seine;RESIDENTIEL;24;59.616;2.484;3.272;4 RUE RAPHAEL;200054781;92;11;20206
2019;920040203;Magenta Ii;3;B;RUE;RETROU;92004;Asnières-sur-Seine;RESIDENTIEL;10;33.094;3.309;3.272;3 B RUE RETROU;200054781;92;11;20212
2019;920040305;Philosophes Iii;4;;RUE;ROBERT AYLE;92004;Asnières-sur-Seine;RESIDENTIEL;32;184.456;5.764;3.272;4 RUE ROBERT AYLE;200054781;92;11;20217
2019;920040604;Metro;66;;RUE;ROBERT DUPONT;92004;Asnières-sur-Seine;RESIDENTIEL;46;213.248;4.636;3.272;66 RUE ROBERT DUPONT;200054781;92;11;20219
2019;920040402;Mairie Ii;9;;RUE;ROGER PONCELET;92004;Asnières-sur-Seine;RESIDENTIEL;12;58.14;4.845;3.272;9 RUE ROGER PONCELET;200054781;92;11;20230
2019;920040402;Mairie Ii;3;;RUE;ROGER PONCELET;92004;Asnières-sur-Seine;RESIDENTIEL;13;33.739;2.595;3.272;3 RUE ROGER PONCELET;200054781;92;11;20233
2019;920040303;Philosophes i;11;;RUE;SADI CARNOT;92004;Asnières-sur-Seine;RESIDENTIEL;11;94.739;8.613;3.272;11 RUE SADI CARNOT;200054781;92;11;20235
2019;920040502;Gresillons Ii;5;;RUE;SARAH BERNHARDT;92004;Asnières-sur-Seine;RESIDENTIEL;38;207.053;5.449;3.272;5 RUE SARAH BERNHARDT;200054781;92;11;20247
2019;920040502;Gresillons Ii;3;;RUE;SARAH BERNHARDT;92004;Asnières-sur-Seine;RESIDENTIEL;29;63.25;2.181;3.272;3 RUE SARAH BERNHARDT;200054781;92;11;20248
2019;920040402;Mairie Ii;9;;IMPASSE;SESQUEZ;92004;Asnières-sur-Seine;RESIDENTIEL;18;60.869;3.382;3.272;9 IMPASSE SESQUEZ;200054781;92;11;20256
2019;920040601;Renoir i;3;;ALLEE;VISCONTI;92004;Asnières-sur-Seine;RESIDENTIEL;10;20.862;2.086;3.272;3 ALLEE VISCONTI;200054781;92;11;20274
2019;920040502;Gresillons Ii;2;;RUE;VLADIMIR KRAMNIK;92004;Asnières-sur-Seine;RESIDENTIEL;13;21.436;1.649;3.272;2 RUE VLADIMIR KRAMNIK;200054781;92;11;20277
2019;920040604;Metro;178;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;27;130.262;4.825;3.272;178 BOULEVARD VOLTAIRE;200054781;92;11;20285
2019;920040302;Alma II;177;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;15;42.34;2.823;3.272;177 BOULEVARD VOLTAIRE;200054781;92;11;20286
2019;920040604;Metro;152;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;22;38.322;1.742;3.272;152 BOULEVARD VOLTAIRE;200054781;92;11;20291
2019;920040302;Alma II;151;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;13;73.468;5.651;3.272;151 BOULEVARD VOLTAIRE;200054781;92;11;20292
2019;920040302;Alma II;138;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;37;214.247;5.79;3.272;138 BOULEVARD VOLTAIRE;200054781;92;11;20300
2019;920040604;Metro;82;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;27;161.839;5.994;3.272;82 BOULEVARD VOLTAIRE;200054781;92;11;20310
2019;920040501;Gresillons i;66;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;25;152.108;6.084;3.272;66 BOULEVARD VOLTAIRE;200054781;92;11;20315
2019;920040501;Gresillons i;53;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;35;77.76;2.222;3.272;53 BOULEVARD VOLTAIRE;200054781;92;11;20321
2019;920040501;Gresillons i;39;;BOULEVARD;VOLTAIRE;92004;Asnières-sur-Seine;RESIDENTIEL;19;102.811;5.411;3.272;39 BOULEVARD VOLTAIRE;200054781;92;11;20328
2019;920040403;Mairie Iii;4;;RUE;WALDECK ROUSSEAU;92004;Asnières-sur-Seine;RESIDENTIEL;11;37.915;3.447;3.272;4 RUE WALDECK ROUSSEAU;200054781;92;11;20350
2019;920040502;Gresillons Ii;4;;RUE;YVONNE DE GAULLE;92004;Asnières-sur-Seine;RESIDENTIEL;44;268.812;6.109;3.272;4 RUE YVONNE DE GAULLE;200054781;92;11;20356
2019;060060000;Aspremont (commune non irisée);4554;;ROUTE;DE NICE;06006;Aspremont;RESIDENTIEL;12;181.454;15.121;9.624;4554 ROUTE DE NICE;200030195;06;93;20362
2019;380170000;Assieu (commune non irisée);20;;RUE;SAINT JACQUES DE COMPOSTELLE;38017;Assieu;RESIDENTIEL;13;79.307;6.101;8.092;20 RUE SAINT JACQUES DE COMPOSTELLE;200085751;38;84;20374
2019;910270106;Quartier 6;7;;ALLEE;CHABRIER;91027;Athis-Mons;RESIDENTIEL;10;40.744;4.074;3.483;7 ALLEE CHABRIER;200054781;91;11;20396
2019;910270106;Quartier 6;5;;ALLEE;CHABRIER;91027;Athis-Mons;RESIDENTIEL;10;25.504;2.55;3.483;5 ALLEE CHABRIER;200054781;91;11;20397
2019;910270106;Quartier 6;1;;ALLEE;CHABRIER;91027;Athis-Mons;RESIDENTIEL;10;40.748;4.075;3.483;1 ALLEE CHABRIER;200054781;91;11;20399
2019;910270110;Quartier 10;23;;ALLEE;D OZONVILLE;91027;Athis-Mons;RESIDENTIEL;16;133.632;8.352;3.483;23 ALLEE D OZONVILLE;200054781;91;11;20404
2019;910270110;Quartier 10;20;;ALLEE;D OZONVILLE;91027;Athis-Mons;RESIDENTIEL;16;66.136;4.134;3.483;20 ALLEE D OZONVILLE;200054781;91;11;20407
2019;910270110;Quartier 10;18;;ALLEE;D OZONVILLE;91027;Athis-Mons;RESIDENTIEL;20;100.278;5.014;3.483;18 ALLEE D OZONVILLE;200054781;91;11;20408
2019;910270110;Quartier 10;5;;ALLEE;D OZONVILLE;91027;Athis-Mons;RESIDENTIEL;13;48.829;3.756;3.483;5 ALLEE D OZONVILLE;200054781;91;11;20417
2019;910270113;Quartier 13;41;;RUE;DAGOBERT;91027;Athis-Mons;RESIDENTIEL;10;31.744;3.174;3.483;41 RUE DAGOBERT;200054781;91;11;20422
2019;910270108;Quartier 8;18;;RUE;DE JUVISY;91027;Athis-Mons;RESIDENTIEL;10;38.687;3.869;3.483;18 RUE DE JUVISY;200054781;91;11;20425
2019;910270108;Quartier 8;7;;QUAI;DE L INDUSTRIE;91027;Athis-Mons;RESIDENTIEL;13;28.355;2.181;3.483;7 QUAI DE L INDUSTRIE;200054781;91;11;20447
2019;910270104;Quartier 4;15;;RUE;DE L ORME ROBINET;91027;Athis-Mons;RESIDENTIEL;10;23.136;2.314;3.483;15 RUE DE L ORME ROBINET;200054781;91;11;20457
2019;910270101;Quartier 1;16;;RUE;DE LA BUTTE AUX BERGERS;91027;Athis-Mons;RESIDENTIEL;10;22.005;2.2;3.483;16 RUE DE LA BUTTE AUX BERGERS;200054781;91;11;20465
2019;910270101;Quartier 1;8;;RUE;DE LA BUTTE AUX BERGERS;91027;Athis-Mons;RESIDENTIEL;10;20.645;2.064;3.483;8 RUE DE LA BUTTE AUX BERGERS;200054781;91;11;20471
2019;910270102;Quartier 2;18;;RUE;DE LA FOSSE POPINE;91027;Athis-Mons;RESIDENTIEL;10;15.302;1.53;3.483;18 RUE DE LA FOSSE POPINE;200054781;91;11;20479
2019;910270102;Quartier 2;8;;RUE;DE LA FOSSE POPINE;91027;Athis-Mons;RESIDENTIEL;10;16.344;1.634;3.483;8 RUE DE LA FOSSE POPINE;200054781;91;11;20483
2019;910270101;Quartier 1;84;;RUE;DE LA VOIE VERTE;91027;Athis-Mons;RESIDENTIEL;10;16.853;1.685;3.483;84 RUE DE LA VOIE VERTE;200054781;91;11;20503
2019;910270104;Quartier 4;2;;RUE;DE LENTENTE;91027;Athis-Mons;RESIDENTIEL;20;34.772;1.739;3.483;2 RUE DE LENTENTE;200054781;91;11;20506
2019;910270104;Quartier 4;16;;AVENUE;DE MORANGIS;91027;Athis-Mons;RESIDENTIEL;34;54.3;1.597;3.483;16 AVENUE DE MORANGIS;200054781;91;11;20514
2019;910270108;Quartier 8;20;;BOULEVARD;DE PROVENCE;91027;Athis-Mons;RESIDENTIEL;10;21.661;2.166;3.483;20 BOULEVARD DE PROVENCE;200054781;91;11;20525
2019;910270108;Quartier 8;2;;BOULEVARD;DE PROVENCE;91027;Athis-Mons;RESIDENTIEL;10;16.973;1.697;3.483;2 BOULEVARD DE PROVENCE;200054781;91;11;20536
2019;910270106;Quartier 6;9;;ALLEE;DEBUSSY;91027;Athis-Mons;RESIDENTIEL;10;26.347;2.635;3.483;9 ALLEE DEBUSSY;200054781;91;11;20540
2019;910270101;Quartier 1;7;;ALLEE;DES ALOUETTES;91027;Athis-Mons;RESIDENTIEL;10;61.878;6.188;3.483;7 ALLEE DES ALOUETTES;200054781;91;11;20546
2019;910270108;Quartier 8;5;;RUE;DES CHEMINOTS;91027;Athis-Mons;RESIDENTIEL;17;32.347;1.903;3.483;5 RUE DES CHEMINOTS;200054781;91;11;20556
2019;910270108;Quartier 8;2;;RUE;DES CHEMINOTS;91027;Athis-Mons;RESIDENTIEL;27;53.508;1.982;3.483;2 RUE DES CHEMINOTS;200054781;91;11;20559
2019;910270106;Quartier 6;2;;ALLEE;DES FRAMBOISIERS;91027;Athis-Mons;RESIDENTIEL;10;11.111;1.111;3.483;2 ALLEE DES FRAMBOISIERS;200054781;91;11;20566
2019;910270101;Quartier 1;9;;RUE;DES OISEAUX;91027;Athis-Mons;RESIDENTIEL;10;11.396;1.14;3.483;9 RUE DES OISEAUX;200054781;91;11;20574
2019;910270102;Quartier 2;11;;RUE;DES PITOUREES;91027;Athis-Mons;RESIDENTIEL;10;15.371;1.537;3.483;11 RUE DES PITOUREES;200054781;91;11;20582
2019;910270106;Quartier 6;98;;RUE;DES PLANTES;91027;Athis-Mons;RESIDENTIEL;10;13.488;1.349;3.483;98 RUE DES PLANTES;200054781;91;11;20591
2019;910270107;Quartier 7;106;;AVENUE;DU 18 AVRIL 1944;91027;Athis-Mons;RESIDENTIEL;10;17.583;1.758;3.483;106 AVENUE DU 18 AVRIL 1944;200054781;91;11;20616
2019;910270113;Quartier 13;22;;RUE;DU GENERAL KOENIG;91027;Athis-Mons;RESIDENTIEL;31;133.951;4.321;3.483;22 RUE DU GENERAL KOENIG;200054781;91;11;20622
2019;910270105;Quartier 5;11;;ALLEE;DU PRESIDENT DENIS;91027;Athis-Mons;RESIDENTIEL;10;18.502;1.85;3.483;11 ALLEE DU PRESIDENT DENIS;200054781;91;11;20647
2019;910270108;Quartier 8;15;;PLACE;DU ROUSSILLON;91027;Athis-Mons;RESIDENTIEL;10;19.617;1.962;3.483;15 PLACE DU ROUSSILLON;200054781;91;11;20657
2019;910270108;Quartier 8;4;;RUE;DU TRIAGE;91027;Athis-Mons;RESIDENTIEL;21;42.381;2.018;3.483;4 RUE DU TRIAGE;200054781;91;11;20662
2019;910270110;Quartier 10;6;;RUE;ETIENNE LEBEAU;91027;Athis-Mons;RESIDENTIEL;26;51.257;1.971;3.483;6 RUE ETIENNE LEBEAU;200054781;91;11;20680
2019;910270105;Quartier 5;11;;RUE;FLOREAL;91027;Athis-Mons;RESIDENTIEL;17;36.247;2.132;3.483;11 RUE FLOREAL;200054781;91;11;20684
2019;910270105;Quartier 5;64;;AVENUE;FRANCOIS MITTERRAND;91027;Athis-Mons;RESIDENTIEL;10;22.192;2.219;3.483;64 AVENUE FRANCOIS MITTERRAND;200054781;91;11;20688
2019;910270101;Quartier 1;132;;RUE;HENRI BARBUSSE;91027;Athis-Mons;RESIDENTIEL;65;108.67;1.672;3.483;132 RUE HENRI BARBUSSE;200054781;91;11;20704
2019;910270110;Quartier 10;14;;AVENUE;HENRI DUNANT;91027;Athis-Mons;RESIDENTIEL;41;207.629;5.064;3.483;14 AVENUE HENRI DUNANT;200054781;91;11;20715
2019;910270111;Quartier 11;19;;AVENUE;JEAN PIERRE BENARD;91027;Athis-Mons;RESIDENTIEL;24;47.779;1.991;3.483;19 AVENUE JEAN PIERRE BENARD;200054781;91;11;20726
2019;910270111;Quartier 11;16;;AVENUE;JEAN PIERRE BENARD;91027;Athis-Mons;RESIDENTIEL;25;58.825;2.353;3.483;16 AVENUE JEAN PIERRE BENARD;200054781;91;11;20727
2019;910270105;Quartier 5;1;;RUE;JOSEPHINE BAKER;91027;Athis-Mons;RESIDENTIEL;19;101.515;5.343;3.483;1 RUE JOSEPHINE BAKER;200054781;91;11;20732
2019;910270111;Quartier 11;12;;AVENUE;LEON BLUM;91027;Athis-Mons;RESIDENTIEL;16;23.183;1.449;3.483;12 AVENUE LEON BLUM;200054781;91;11;20737
2019;910270105;Quartier 5;81;;AVENUE;MARCEL SEMBAT;91027;Athis-Mons;RESIDENTIEL;23;37.161;1.616;3.483;81 AVENUE MARCEL SEMBAT;200054781;91;11;20745
2019;910270104;Quartier 4;2;;RUE;MARX DORMOY;91027;Athis-Mons;RESIDENTIEL;27;46.599;1.726;3.483;2 RUE MARX DORMOY;200054781;91;11;20755
2019;910270112;Quartier 12;28;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;21;37.442;1.783;3.483;28 CLOS NOLLET;200054781;91;11;20757
2019;910270112;Quartier 12;26;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;12;35.764;2.98;3.483;26 CLOS NOLLET;200054781;91;11;20759
2019;910270112;Quartier 12;25;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;17;44.246;2.603;3.483;25 CLOS NOLLET;200054781;91;11;20760
2019;910270112;Quartier 12;24;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;20;47.475;2.374;3.483;24 CLOS NOLLET;200054781;91;11;20761
2019;910270112;Quartier 12;21;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;14;31.378;2.241;3.483;21 CLOS NOLLET;200054781;91;11;20764
2019;910270112;Quartier 12;18;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;14;33.28;2.377;3.483;18 CLOS NOLLET;200054781;91;11;20767
2019;910270112;Quartier 12;13;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;14;31.158;2.226;3.483;13 CLOS NOLLET;200054781;91;11;20772
2019;910270112;Quartier 12;4;;CLOS;NOLLET;91027;Athis-Mons;RESIDENTIEL;14;25.881;1.849;3.483;4 CLOS NOLLET;200054781;91;11;20777
2019;910270109;Quartier 9;13;;CLOS;PERAULT;91027;Athis-Mons;RESIDENTIEL;20;31.351;1.568;3.483;13 CLOS PERAULT;200054781;91;11;20790
2019;910270113;Quartier 13;8;;RUE;ROBERT SCHUMAN;91027;Athis-Mons;RESIDENTIEL;18;66.235;3.68;3.483;8 RUE ROBERT SCHUMAN;200054781;91;11;20807
2019;910270110;Quartier 10;18;;RUE;VALENTIN CONRART;91027;Athis-Mons;RESIDENTIEL;12;22.503;1.875;3.483;18 RUE VALENTIN CONRART;200054781;91;11;20813
2019;130050202;Verdun;10;;RUE;BERNARD PALISSY;13005;Aubagne;RESIDENTIEL;12;22.132;1.844;4.69;10 RUE BERNARD PALISSY;200054807;13;93;20838
2019;130050101;Beaumond;8;;RUE;DE LA LIBERTE;13005;Aubagne;RESIDENTIEL;10;25.029;2.503;4.69;8 RUE DE LA LIBERTE;200054807;13;93;20849
2019;130050301;Pin Vert;8;;ROUTE;DE ROQUEVAIRE;13005;Aubagne;RESIDENTIEL;11;16.349;1.486;4.69;8 ROUTE DE ROQUEVAIRE;200054807;13;93;20866
2019;130050202;Verdun;15;;AVENUE;DE VERDUN;13005;Aubagne;RESIDENTIEL;14;37.566;2.683;4.69;15 AVENUE DE VERDUN;200054807;13;93;20867
2019;130050202;Verdun;80;;CHEMIN;DES ESPILLIERES;13005;Aubagne;RESIDENTIEL;95;247.72;2.608;4.69;80 CHEMIN DES ESPILLIERES;200054807;13;93;20876
2019;130050501;Tourtelle Sud;965;;AVENUE;DU 21 AOUT 1944;13005;Aubagne;RESIDENTIEL;15;34.112;2.274;4.69;965 AVENUE DU 21 AOUT 1944;200054807;13;93;20892
2019;130050402;Bras d'Or;130;;AVENUE;DU 21 AOUT 1944;13005;Aubagne;RESIDENTIEL;11;72.976;6.634;4.69;130 AVENUE DU 21 AOUT 1944;200054807;13;93;20894
2019;130050401;Gavots;17;;IMPASSE;DU RIALTO;13005;Aubagne;RESIDENTIEL;40;72.056;1.801;4.69;17 IMPASSE DU RIALTO;200054807;13;93;20905
2019;130050302;Ceinture Est;470;;AVENUE;GABRIEL PERI;13005;Aubagne;RESIDENTIEL;29;96.875;3.341;4.69;470 AVENUE GABRIEL PERI;200054807;13;93;20908
2019;130050301;Pin Vert;440;;AVENUE;MARCEL PAUL;13005;Aubagne;RESIDENTIEL;58;131.25;2.263;4.69;440 AVENUE MARCEL PAUL;200054807;13;93;20926
2019;130050501;Tourtelle Sud;6;;ROUTE;NATIONALE 8;13005;Aubagne;RESIDENTIEL;13;23.166;1.782;4.69;6 ROUTE NATIONALE 8;200054807;13;93;20931
2019;130050501;Tourtelle Sud;3;;ROUTE;NATIONALE 8;13005;Aubagne;RESIDENTIEL;19;43.024;2.264;4.69;3 ROUTE NATIONALE 8;200054807;13;93;20935
2019;130050301;Pin Vert;35;;AVENUE;ROGER SALENGRO;13005;Aubagne;RESIDENTIEL;90;211.688;2.352;4.69;35 AVENUE ROGER SALENGRO;200054807;13;93;20948
2019;130050102;Centre Ville;30;;CRS;VOLTAIRE;13005;Aubagne;RESIDENTIEL;39;118.258;3.032;4.69;30 CRS VOLTAIRE;200054807;13;93;20956
2019;070190102;Baza-Bois Vignal;33;;RUE;ALBERT SEIBEL;07019;Aubenas;RESIDENTIEL;14;19.275;1.377;4.163;33 RUE ALBERT SEIBEL;200073245;07;84;20959
2019;070190101;Centre Ville;7;;RUE;DE BERNARDY;07019;Aubenas;RESIDENTIEL;13;76.693;5.899;4.163;7 RUE DE BERNARDY;200073245;07;84;20961
2019;070190101;Centre Ville;2;;AVENUE;DE BOISVIGNAL;07019;Aubenas;RESIDENTIEL;13;20.16;1.551;4.163;2 AVENUE DE BOISVIGNAL;200073245;07;84;20965
2019;070190103;Le Pont-Aubenas Est;51;;RUE;DE L EGLISE;07019;Aubenas;RESIDENTIEL;12;42.817;3.568;4.163;51 RUE DE L EGLISE;200073245;07;84;20969
2019;070190104;Les Oliviers;29;;AVENUE;DE SCHWARZENBEK;07019;Aubenas;RESIDENTIEL;10;18.201;1.82;4.163;29 AVENUE DE SCHWARZENBEK;200073245;07;84;20986
2019;070190104;Les Oliviers;23;;AVENUE;DE SCHWARZENBEK;07019;Aubenas;RESIDENTIEL;10;21.536;2.154;4.163;23 AVENUE DE SCHWARZENBEK;200073245;07;84;20989
2019;070190104;Les Oliviers;11;;AVENUE;DE SIERRE;07019;Aubenas;RESIDENTIEL;11;17.575;1.598;4.163;11 AVENUE DE SIERRE;200073245;07;84;20994
2019;070190102;Baza-Bois Vignal;8;;ALLEE;DE SION;07019;Aubenas;RESIDENTIEL;11;30.525;2.775;4.163;8 ALLEE DE SION;200073245;07;84;21000
2019;070190104;Les Oliviers;7;;AVENUE;DE ZELZATE;07019;Aubenas;RESIDENTIEL;10;17.193;1.719;4.163;7 AVENUE DE ZELZATE;200073245;07;84;21010
2019;070190103;Le Pont-Aubenas Est;13;;CHEMIN;DES USINES;07019;Aubenas;RESIDENTIEL;11;24.505;2.228;4.163;13 CHEMIN DES USINES;200073245;07;84;21016
2019;070190102;Baza-Bois Vignal;33;;RUE;GEORGES COUDERC;07019;Aubenas;RESIDENTIEL;16;56.243;3.515;4.163;33 RUE GEORGES COUDERC;200073245;07;84;21021
2019;070190101;Centre Ville;14;;BOULEVARD;JEAN MATHON;07019;Aubenas;RESIDENTIEL;10;9.967;0.997;4.163;14 BOULEVARD JEAN MATHON;200073245;07;84;21029
2019;070190102;Baza-Bois Vignal;1;;RUE;JEAN MERMOZ;07019;Aubenas;RESIDENTIEL;28;45.071;1.61;4.163;1 RUE JEAN MERMOZ;200073245;07;84;21031
2019;070190104;Les Oliviers;22;;RUE;LOUIS PARGOIRE;07019;Aubenas;RESIDENTIEL;33;154.774;4.69;4.163;22 RUE LOUIS PARGOIRE;200073245;07;84;21033
2019;070190102;Baza-Bois Vignal;32;;BOULEVARD;MARECHAL LYAUTEY;07019;Aubenas;RESIDENTIEL;14;17.161;1.226;4.163;32 BOULEVARD MARECHAL LYAUTEY;200073245;07;84;21041
2019;070190102;Baza-Bois Vignal;3;;BOULEVARD;MARECHAL LYAUTEY;07019;Aubenas;RESIDENTIEL;20;52.012;2.601;4.163;3 BOULEVARD MARECHAL LYAUTEY;200073245;07;84;21048
2019;070190101;Centre Ville;17;;RUE;RENE GRIMAUD;07019;Aubenas;RESIDENTIEL;12;15.177;1.265;4.163;17 RUE RENE GRIMAUD;200073245;07;84;21053
2019;070190101;Centre Ville;2;;BOULEVARD;SAINT DIDIER;07019;Aubenas;RESIDENTIEL;12;85.757;7.146;4.163;2 BOULEVARD SAINT DIDIER;200073245;07;84;21057
2019;780290102;Trait Union;19;;RUE;DE L EGALITE;78029;Aubergenville;RESIDENTIEL;32;144.204;4.506;4.775;19 RUE DE L EGALITE;200059889;78;11;21063
2019;780290104;Bois Bodin Haut du Parc;7;;ALLEE;DE LA CORNICHE;78029;Aubergenville;RESIDENTIEL;11;35.939;3.267;4.775;7 ALLEE DE LA CORNICHE;200059889;78;11;21074
2019;780290105;Village;11;;AVENUE;DE LA DIVISION LECLERC;78029;Aubergenville;RESIDENTIEL;10;26.918;2.692;4.775;11 AVENUE DE LA DIVISION LECLERC;200059889;78;11;21087
2019;780290105;Village;7;;AVENUE;DE LA DIVISION LECLERC;78029;Aubergenville;RESIDENTIEL;10;24.798;2.48;4.775;7 AVENUE DE LA DIVISION LECLERC;200059889;78;11;21090
2019;780290105;Village;4;;RUE;DE LA PETITE COTE;78029;Aubergenville;RESIDENTIEL;10;34.601;3.46;4.775;4 RUE DE LA PETITE COTE;200059889;78;11;21094
2019;780290106;Acosta;18;;ALLEE;DES ACACIAS;78029;Aubergenville;RESIDENTIEL;10;50.023;5.002;4.775;18 ALLEE DES ACACIAS;200059889;78;11;21103
2019;780290106;Acosta;2;;ALLEE;DES ACACIAS;78029;Aubergenville;RESIDENTIEL;10;34.596;3.46;4.775;2 ALLEE DES ACACIAS;200059889;78;11;21111
